age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
68,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
77,local-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,14,united-states,<=50k
65,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,10,united-states,<=50k
37,private,9th,5,married-civ-spouse,handlers-cleaners,husband,white,male,50,mexico,<=50k
20,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
60,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,16,united-states,<=50k
50,self-emp-not-inc,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
58,private,9th,5,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,<=50k
33,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
20,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,50,united-states,<=50k
21,empty,some-college,10,married-civ-spouse,empty,wife,white,female,40,united-states,<=50k
22,empty,some-college,10,married-civ-spouse,empty,wife,white,female,35,united-states,<=50k
52,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,other,male,40,columbia,<=50k
48,private,1st-4th,2,married-civ-spouse,farming-fishing,husband,white,male,50,mexico,<=50k
35,private,11th,7,separated,transport-moving,not-in-family,black,male,40,united-states,<=50k
33,private,some-college,10,never-married,prof-specialty,not-in-family,white,female,16,united-states,<=50k
36,private,bachelors,13,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k
50,federal-gov,11th,7,never-married,sales,not-in-family,black,female,40,united-states,<=50k
23,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
64,empty,11th,7,widowed,empty,not-in-family,white,female,35,united-states,<=50k
21,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,50,united-states,<=50k
25,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,30,united-states,<=50k
44,private,hs-grad,9,divorced,sales,not-in-family,white,male,50,united-states,<=50k
41,self-emp-not-inc,hs-grad,9,divorced,sales,not-in-family,white,male,45,united-states,<=50k
29,local-gov,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
46,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,30,united-states,<=50k
32,private,1st-4th,2,never-married,craft-repair,not-in-family,white,male,40,guatemala,<=50k
24,private,bachelors,13,never-married,tech-support,not-in-family,white,female,40,united-states,<=50k
61,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
74,empty,9th,5,married-civ-spouse,empty,husband,white,male,40,united-states,<=50k
63,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
64,local-gov,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
73,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,england,<=50k
37,private,assoc-voc,11,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
72,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,20,united-states,<=50k
66,federal-gov,10th,6,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
39,empty,masters,14,married-civ-spouse,empty,wife,asian-pac-islander,female,40,empty,<=50k
39,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
38,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,columbia,<=50k
32,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
40,empty,hs-grad,9,married-civ-spouse,empty,wife,black,female,20,united-states,<=50k
41,state-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
36,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,30,united-states,<=50k
26,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,48,united-states,<=50k
29,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
38,state-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
27,private,hs-grad,9,married-civ-spouse,sales,wife,white,female,40,united-states,<=50k
39,state-gov,hs-grad,9,married-civ-spouse,adm-clerical,wife,asian-pac-islander,female,20,united-states,<=50k
54,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,50,united-states,<=50k
31,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,38,united-states,<=50k
38,self-emp-not-inc,hs-grad,9,married-civ-spouse,other-service,husband,white,male,80,italy,<=50k
31,local-gov,some-college,10,married-civ-spouse,protective-serv,husband,white,male,45,united-states,<=50k
46,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
37,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
30,private,5th-6th,3,married-civ-spouse,machine-op-inspct,husband,white,male,40,mexico,<=50k
32,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
36,private,10th,6,married-civ-spouse,machine-op-inspct,own-child,white,female,40,united-states,<=50k
55,private,bachelors,13,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
36,self-emp-not-inc,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,8,united-states,<=50k
75,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
71,empty,some-college,10,married-civ-spouse,empty,husband,white,male,30,united-states,<=50k
70,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
71,empty,some-college,10,married-civ-spouse,empty,husband,white,male,20,united-states,<=50k
66,local-gov,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,20,united-states,<=50k
25,empty,assoc-voc,11,never-married,empty,own-child,white,female,40,united-states,<=50k
33,private,10th,6,separated,other-service,unmarried,white,female,35,united-states,<=50k
29,private,assoc-acdm,12,divorced,sales,unmarried,white,female,40,united-states,<=50k
25,private,some-college,10,never-married,sales,own-child,black,female,30,united-states,<=50k
29,empty,11th,7,divorced,empty,not-in-family,white,female,48,united-states,<=50k
27,state-gov,some-college,10,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
44,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
62,empty,7th-8th,4,married-civ-spouse,empty,husband,white,male,50,united-states,<=50k
39,private,9th,5,married-civ-spouse,other-service,wife,black,female,34,united-states,<=50k
62,empty,assoc-voc,11,married-civ-spouse,empty,husband,white,male,40,united-states,<=50k
51,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,black,female,38,united-states,<=50k
40,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
29,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
47,local-gov,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,el-salvador,<=50k
37,private,bachelors,13,married-civ-spouse,exec-managerial,other-relative,white,male,47,united-states,<=50k
30,private,hs-grad,9,married-civ-spouse,craft-repair,own-child,asian-pac-islander,male,40,united-states,<=50k
50,private,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
44,state-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
26,private,11th,7,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
41,private,5th-6th,3,married-civ-spouse,farming-fishing,husband,white,male,40,mexico,<=50k
61,private,5th-6th,3,married-civ-spouse,handlers-cleaners,husband,white,male,45,united-states,<=50k
46,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,35,guatemala,<=50k
56,self-emp-not-inc,9th,5,married-civ-spouse,exec-managerial,other-relative,white,male,50,columbia,<=50k
64,empty,some-college,10,married-civ-spouse,empty,husband,white,male,15,united-states,<=50k
38,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,25,united-states,<=50k
55,private,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,40,jamaica,<=50k
29,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,70,mexico,<=50k
33,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
51,private,some-college,10,widowed,prof-specialty,not-in-family,white,female,40,united-states,<=50k
25,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,45,united-states,<=50k
49,private,some-college,10,divorced,machine-op-inspct,not-in-family,white,male,45,united-states,<=50k
45,federal-gov,hs-grad,9,never-married,transport-moving,not-in-family,black,male,40,united-states,<=50k
45,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
34,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,35,united-states,<=50k
24,private,some-college,10,never-married,adm-clerical,own-child,white,female,52,dominican-republic,<=50k
43,private,bachelors,13,married-spouse-absent,prof-specialty,not-in-family,white,male,40,united-states,<=50k
58,private,hs-grad,9,divorced,machine-op-inspct,not-in-family,white,male,30,united-states,<=50k
26,federal-gov,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
29,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,ecuador,<=50k
47,self-emp-inc,bachelors,13,never-married,sales,not-in-family,white,male,60,united-states,<=50k
47,private,hs-grad,9,divorced,exec-managerial,not-in-family,amer-indian-eskimo,female,45,united-states,<=50k
48,private,some-college,10,divorced,transport-moving,not-in-family,white,male,53,united-states,<=50k
26,private,bachelors,13,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
31,state-gov,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,female,35,united-states,<=50k
22,private,some-college,10,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
38,private,bachelors,13,divorced,exec-managerial,not-in-family,white,male,40,united-states,<=50k
21,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,60,united-states,<=50k
60,private,some-college,10,divorced,prof-specialty,unmarried,white,male,42,united-states,<=50k
51,local-gov,prof-school,15,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k
31,private,bachelors,13,never-married,tech-support,not-in-family,white,male,60,united-states,<=50k
29,private,bachelors,13,never-married,sales,not-in-family,white,female,45,united-states,<=50k
49,private,some-college,10,divorced,exec-managerial,not-in-family,white,male,50,united-states,<=50k
35,private,hs-grad,9,never-married,other-service,not-in-family,white,male,50,united-states,<=50k
31,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,40,united-states,<=50k
28,private,some-college,10,never-married,prof-specialty,not-in-family,black,female,50,united-states,<=50k
48,private,some-college,10,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
40,private,masters,14,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
42,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
33,private,hs-grad,9,never-married,sales,not-in-family,white,male,50,united-states,<=50k
41,private,assoc-voc,11,divorced,tech-support,not-in-family,white,female,40,united-states,<=50k
40,private,assoc-voc,11,divorced,tech-support,not-in-family,white,male,40,united-states,<=50k
27,private,assoc-acdm,12,never-married,exec-managerial,not-in-family,white,male,40,united-states,<=50k
36,private,some-college,10,divorced,sales,not-in-family,white,female,45,united-states,<=50k
25,private,bachelors,13,never-married,sales,not-in-family,white,male,48,united-states,<=50k
25,private,bachelors,13,never-married,sales,not-in-family,white,male,40,united-states,<=50k
25,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k
27,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,amer-indian-eskimo,female,43,united-states,<=50k
27,private,hs-grad,9,never-married,craft-repair,not-in-family,black,male,40,united-states,<=50k
26,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
48,self-emp-not-inc,some-college,10,divorced,sales,not-in-family,white,female,60,united-states,<=50k
46,self-emp-inc,hs-grad,9,married-spouse-absent,farming-fishing,not-in-family,white,male,45,united-states,<=50k
44,self-emp-not-inc,bachelors,13,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k
30,private,some-college,10,never-married,prof-specialty,own-child,white,male,50,united-states,<=50k
23,private,bachelors,13,never-married,tech-support,own-child,white,female,40,united-states,<=50k
46,private,some-college,10,divorced,transport-moving,own-child,white,male,55,united-states,<=50k
29,private,bachelors,13,never-married,exec-managerial,own-child,white,female,10,united-states,<=50k
42,local-gov,some-college,10,divorced,tech-support,not-in-family,white,female,40,united-states,<=50k
41,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,50,united-states,<=50k
52,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
46,state-gov,assoc-voc,11,divorced,tech-support,not-in-family,white,female,42,united-states,<=50k
59,private,some-college,10,separated,adm-clerical,other-relative,white,male,40,united-states,<=50k
