age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
27,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,female,40,united-states,<=50k
18,private,hs-grad,9,never-married,xales,own-child,white,female,40,united-states,<=50k
35,private,11th,7,separated,priv-house-serv,unmarried,white,female,8,mexico,<=50k
31,private,hs-grad,9,separated,other-service,not-in-family,white,male,40,united-states,<=50k
48,self-emp-not-inc,doctorate,16,never-married,prof-specialty,unmarried,white,female,60,united-states,>50k
39,self-emp-not-inc,some-college,10,married-civ-spouse,other-service,husband,black,male,40,united-states,<=50k
18,private,12th,8,never-married,sales,own-xhild,white,male,14,united-states,<=50k
x5,private,hs-grad,9,separated,handlers-cleaners,unmarried,white,male,40,united-states,<=50k
70,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
40,self-emp-not-inc,masters,14,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k
32,federal-gov,bachelors,13,never-married,exec-managerial,not-in-family,white,female,60,united-states,<=50k
27,private,masters,14,never-married,exec-managerial,not-in-family,white,female,25,united-states,<=50k
20,private,12th,8,never-married,sales,not-in-family,white,fxmale,55,united-states,<=50k
44,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,56,united-states,>50x
37,private,hs-gxad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k
35,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,75,united-states,>50k
27,self-emp-not-inc,,9,married-civ-spouse,sales,husband,white,male,65,united-states,>50k
34,private,bachelors,13,married-civ-spouse,exec-managerial,husband,whixe,male,40,united-states,<=50k
40,self-emp-not-inc,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,20,united-states,<=50k
62,self-emp-not-inc,7th-8th,4,widowed,farming-fishing,other-relative,white,female,35,united-states,<=50k
22,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
45,self-emp-inc,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,>50k
50,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,65,united-states,>50k
1x,state-gov,some-college,10,never-married,prof-specialty,own-child,white,male,40,united-states,<=50k
58,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,,white,male,30,united-states,>50k
43,federal-gov,bachelors,13,married-civ-spouse,sales,husband,white,male,60,united-states,<=50k
38,self-emp-inc,some-coxlege,10,married-civ-spouse,craft-repair,husband,white,male,38,united-states,<=50k
26,private,some-college,10,,machine-op-inspct,own-child,white,male,40,united-states,<=50k
x9,private,hs-grad,9,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k
31,private,hs-grad,9,divorced,exec-managerial,unmarried,black,female,40,united-states,x=50k
36,private,hs-grad,9,never-married,other-service,own-child,white,male,40,united-states,<=50k
36,private,hs-grad,9,divorced,adm-clerical,unmarried,white,female,50,united-states,<=50k
50,federal-gov,some-college,10,married-civ-spouse,exec-managerial,husband,black,male,40,united-states,<=50k
23,private,hs-grad,9,never-married,transport-moving,own-child,xhite,male,40,united-states,<=50k
24,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
21,private,hs-grad,9,never-married,other-service,other-relative,black,male,25,united-states,<=50k
29,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,45,united-states,>50k
29,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,44,united-states,<=50k
62,self-emp-not-inc,hs-grad,x,married-civ-spouse,sales,husband,white,male,90,united-states,>50k
34,self-emp-not-inc,7th-8th,4,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
49,self-emp-not-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,60,greece,<=50k
25,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
26,private,10th,6,married-civ-spouse,craft-repair,own-child,black,male,40,united-states,<=50k
18,private,some-college,10,never-married,sales,own-child,white,male,25,empty,<=50k
46,private,doctorate,16,divorced,prof-specialty,unmarried,white,female,65,united-states,>50k
56,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,35,empty,>50k
43,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=x0k
20,private,some-college,10,never-married,adm-clerical,own-child,white,female,25,united-states,<=5xk
30,local-gov,hs-grad,9,married-civ-spouse,handlers-cleaners,other-relative,white,male,25,united-states,<=50k
50,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,<=5xk
50,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
39,local-gov,hs-grad,9,separated,protective-serv,not-in-family,whitx,male,40,united-states,<=50k
50,private,,9,married-civ-spouse,transport-moving,husband,white,male,50,united-states,>50k
21,local-gov,12th,8,never-married,other-service,own-child,black,male,20,united-states,<=50k
47,private,bachelors,13,never-married,sales,not-in-family,black,male,60,united-states,>50k
30,private,hs-grad,9,never-married,other-service,own-child,white,male,10,united-states,<=50k
18,pxivate,10th,6,never-married,other-service,own-child,white,female,15,united-states,<=50k
24,private,some-college,10,never-married,machine-op-inspxt,not-in-family,white,male,40,united-states,<=50k
24,private,hs-grad,9,never-married,craft-repair,own-child,black,male,x0,united-states,<=50k
41,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,,white,male,50,united-states,<=50k
28,prixate,hs-grad,9,never-married,other-service,other-relative,other,male,48,mexico,<=50k
4x,private,7th-8th,4,married-civ-spouse,craft-repair,husband,black,male,60,united-states,>50k
42,empty,9th,5,never-married,empty,own-child,black,male,35,united-states,<=50k
41,self-emp-not-inc,assoc-acdm,12,married-civ-spouse,craft-repair,hxsband,white,male,40,united-states,>50k
,local-gov,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,empty,<=50k
26,local-gov,10th,6,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
43,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
26,private,bachelors,13,married-civ-spouse,transport-moving,,white,male,40,united-states,>50k
49,xederal-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
17,local-gov,10th,6,never-married,protective-serv,own-child,whxte,female,40,united-states,<=50k
53,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,45,mexico,<=50k
55,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k
41,local-gov,masters,14,never-married,prof-specialty,not-in-family,black,female,40,united-states,<=50k
39,self-emp-inc,some-college,10,divorced,craft-repair,not-in-family,white,male,99,united-states,<=50k
24,private,hs-grad,9,never-married,other-service,own-child,white,female,40,mexico,<=50k
51,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
26,private,,4,never-married,craft-repair,not-in-family,white,male,40,mexico,<=50k
18,private,12th,x,never-married,other-service,own-child,white,male,15,united-states,<=50k
34,state-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,38,united-states,>50k
31,empty,hs-grad,9,widowed,empty,unmarried,white,female,x6,united-states,<=50k
21,private,some-college,10,never-married,tech-support,own-child,white,male,35,united-states,<=50k
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,46,united-states,<=50k
34,self-emp-not-inc,11th,7,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k
22,empty,some-college,10,never-married,empty,,white,male,72,united-states,<=50k
44,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
51,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
32,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
35,empty,prof-school,15,never-married,empty,not-in-family,asian-pac-islander,male,45,japan,>50k
29,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,40,mexico,<=50k
30,state-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k
64,private,some-college,10,widowed,adm-clerical,not-in-family,white,female,40,cuba,<=50k
43,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,50,united-states,<=50k
28,private,hs-grad,x,never-married,exec-managerial,not-in-family,asian-pac-islander,female,40,england,<=50k
25,private,11th,7,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
27,empty,assoc-voc,11,married-civ-spouse,empty,wife,amer-indian-eskimo,female,40,united-states,>50k
42,private,hs-grad,9,never-married,transport-moving,unmarried,black,female,38,united-states,<=50k
36,state-gov,,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k
75,self-emp-not-inc,masters,14,widowed,sales,not-in-family,white,male,45,united-states,<=50k
28,private,some-college,10,married-civ-spouse,sales,husband,white,male,55,united-states,>50k
36,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=x0k
27,private,hs-grad,9,,adm-clerical,not-in-family,white,male,50,united-states,<=50k
43,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,,united-states,<=50k
39,empty,masters,14,married-civ-spouse,empty,wife,asian-pac-islander,female,40,empty,<=50k
18,empty,hs-grad,9,never-married,empty,own-child,white,male,30,united-states,<=50k
41,private,assoc-voc,11,married-civ-spouse,sales,husband,white,male,4x,united-states,>50k
36,private,hs-grad,9,sxparated,adm-clerical,not-in-family,white,female,38,united-states,<=50k
32,private,,13,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k
54,private,masters,14,widowed,adm-clerical,unmarried,white,female,38,united-states,<=50k
64,self-emp-not-inc,masters,14,divorced,prof-specialty,not-in-family,wxite,male,50,united-states,<=50k
48,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,46,united-states,>50k
43,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husbaxd,white,male,40,united-states,<=50k
48,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,40,united-xtates,>50k
59,private,hs-grad,x,divorced,other-service,not-in-family,white,female,38,united-states,<=50k
60,empty,5th-6th,3,married-civ-spouse,empty,husband,white,male,30,united-states,>50k
24,private,bachelors,13,never-married,sales,own-child,white,female,40,unixed-states,<=50k
51,private,hs-grad,,divorced,other-service,other-relative,black,female,30,united-states,<=50k
43,private,some-college,10,married-civ-spouse,prof-specialty,wife,white,female,50,united-states,>50k
44,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,35,united-xtates,>50k
24,private,some-college,10,never-married,handlers-cleaners,own-child,white,male,50,united-states,<=50k
49,private,assoc-voc,11,divorced,prof-specialty,not-in-family,white,female,38,united-states,<=50k
33,private,7th-8th,x,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
47,private,bachelors,13,divorced,exec-managerial,not-in-family,white,male,40,united-states,>50k
46,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,48,united-states,>x0k
33,private,some-college,10,widowed,adm-clerical,unmarried,white,female,40,,<=50k
64,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,5,united-states,<=50k
33,private,12xh,8,separated,adm-clerical,unmarried,white,female,40,united-states,<=50k
34,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
56,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,>50k
50,self-emp-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,70,united-states,<=50k
35,state-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
20,private,hs-grad,9,never-married,other-service,own-child,white,male,30,united-states,<=50k
26,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,black,xale,40,united-states,<=50k
24,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,x8,united-states,<=50k
36,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k
26,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k
31,private,7th-8th,4,never-married,handlers-cleaners,other-relative,white,male,25,united-states,<=50k
44,local-gov,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
54,local-gov,assoc-voc,11,married-civ-spouse,transport-moving,husband,black,male,40,united-states,<=50k
31,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,black,male,50,united-states,<=50k
60,local-gov,some-college,10,married-civ-spouse,other-service,husband,asian-pac-islander,male,60,philippines,<=50k
32,private,assoc-acdm,12,divorced,xales,not-in-family,white,male,48,united-states,<=50k
42,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,hxsband,black,male,25,jamaica,<=50k
65,empty,10th,6,married-civ-spouse,empty,husband,white,male,70,united-states,<=50k
46,private,some-college,10,separated,sales,not-in-family,white,male,4x,united-states,<=50k
33,private,bachelors,x3,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
49,private,hs-grad,9,widowed,craft-repair,unmarried,asian-pac-islander,female,40,xouth,<=50k
23,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,32,united-states,<x50k
40,private,assoc-voc,11,separated,craft-repair,not-in-family,white,female,60,united-states,<=50k
51,self-emp-not-inc,5th-6th,3,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
31,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
