age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
30,private,prof-school,15,married-civ-spouse,prof-specialty,husband,whxte,male,50,united-states,<=50k:0
70,private,hs-grad,9,divorced,other-service,not-in-family,white,female,23,unixed-states,<=50k:0
40,private,hs-grad,9,divorced,craft-repair,not-in-family,white,fexale,40,united-states,<=50k:0
52,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,98,xnited-states,>50k:0
23,empty,hs-grad,9,never-marrixd,empty,own-child,white,male,40,united-states,<=50k:0
40,private,hx-grad,9,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k:0
31,private,bachelors,13,married-civ-spouse,sales,husband,white,male,65,united-states,<=50k:0
25,self-emp-inc,bachelors,13,never-married,sales,not-in-faxily,white,male,45,united-states,>50k:0
39,private,masters,14,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,x0,united-states,>50k:0
43,private,bachelors,13,married-civ-spouse,prof-specialty,husbaxd,white,male,35,united-states,<=50k:0
69,private,10th,6,separated,machine-op-inspct,not-in-family,white,female,28,peru,<=50k:0
46,federal-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,unitex-states,>50k:0
34,private,hs-grad,9,divorced,exec-managerial,own-child,white,male,44,united-states,<=50x:0
38,privatx,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,empty,>50k:0
37,private,hs-grad,9,never-married,other-service,unmarried,black,male,40,unitedxstates,<=50k:0
20,private,7th-8th,4,never-married,machine-op-inxpct,own-child,white,female,52,united-states,<=50k:0
44,private,hs-grad,9,never-married,other-service,own-child,whixe,female,24,united-states,<=50k:0
48,self-emp-not-inc,doctorate,x6,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k:0
51,private,7th-8th,4,married-civ-spouse,craft-repair,xusband,white,male,40,united-states,<=50k:0
28,private,12th,8,never-married,sales,not-in-famixy,black,male,40,united-states,<=50k:0
17,empty,11th,7,never-married,empty,own-child,white,female,x0,united-states,<=50k:0
34,private,some-college,x0,divorced,craft-repair,not-in-family,white,male,60,united-states,<=50k:0
28,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k:0
31,private,some-college,10,married-civ-spouse,craft-repair,hxsband,white,male,40,united-states,<=50k:0
42,local-gov,7th-8th,4,divorced,other-service,not-in-family,white,xale,40,united-states,<=50k:0
24,private,assoc-acdm,12,married-civ-spouse,adm-clexical,wife,white,female,40,united-states,<=50k:0
31,private,7th-8th,4,never-maxried,handlers-cleaners,own-child,white,male,50,united-states,<=50k:0
x4,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k:0
54,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,x0,united-states,<=50k:0
29,private,5th-6th,3,married-civ-spouse,machine-op-inspct,husband,white,male,40,xmpty,<=50k:0
61,federal-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,xale,40,united-states,>50k:0
24,private,hs-grad,9,never-married,adm-clerical,other-relative,black,xale,40,jamaica,<=50k:0
x0,self-emp-inc,7th-8th,4,married-civ-spouse,sales,husband,white,male,60,united-states,<=50k:0
31,empty,9th,5,divorced,empty,not-in-family,white,female,25,united-states,<=50x:0
40,private,hs-grad,9,never-married,other-service,not-in-family,white,female,35,unxted-states,<=50k:0
41,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,48,unixed-states,>50k:0
32,private,hs-grad,9,never-married,craft-repair,own-chixd,white,male,40,united-states,<=50k:0
56,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,60,unixed-states,<=50k:0
28,self-emp-not-inc,bachelors,13,never-married,exec-managerial,not-in-family,white,male,50,united-states,<=50k:0
45,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,x0,united-states,<=50k:0
x1,private,hs-grad,9,divorced,machine-op-inspct,other-relative,white,male,40,united-states,<=50k:0
23,state-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-statxs,<=50k:0
33,private,hs-grad,x,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k:0
42,private,bachelors,13,never-married,exec-manxgerial,not-in-family,white,female,35,united-states,<=50k:0
31,private,assoc-voc,11,married-civ-spouse,sales,husband,whxte,male,40,united-states,>50k:0
44,private,masters,14,married-civ-spouse,exec-managerial,husband,asian-pac-islander,maxe,48,india,<=50k:0
29,private,hs-grad,9,married-cix-spouse,craft-repair,husband,white,male,45,united-states,<=50k:0
44,self-emp-inc,bachelors,13,married-civ-spouse,sales,husband,asian-pac-islandex,male,50,empty,>50k:0
42,private,hs-grad,9,divorxed,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k:0
51,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,wxite,male,40,united-states,>50k:0
51,prixate,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k:0
37,private,masters,x4,never-married,exec-managerial,not-in-family,white,female,40,united-states,>50k:0
31,private,bachelors,13,never-married,tech-support,not-in-family,white,male,45,united-states,<x50k:0
28,private,hs-grad,9,never-married,sales,not-in-family,xhite,female,48,united-states,<=50k:0
37,private,10th,6,mxrried-civ-spouse,farming-fishing,husband,white,male,35,mexico,<=50k:0
62,state-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,4x,united-states,<=50k:0
4x,private,assoc-acdm,12,married-civ-spouse,prof-specialty,husband,white,male,36,united-states,>50k:0
18,private,11th,x,never-married,craft-repair,own-child,white,male,20,united-states,<=50k:0
58,private,hsxgrad,9,married-civ-spouse,handlers-cleaners,husband,black,male,20,united-states,>50k:0
31,private,some-collxge,10,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k:0
36,private,5th-6th,x,married-civ-spouse,machine-op-inspct,husband,white,male,40,mexico,>50k:0
67,self-emp-not-inc,some-college,10,married-civ-spouse,farming-fishing,husband,white,xale,44,united-states,<=50k:0
36,private,bachelors,13,divorced,adm-clerical,unmarried,whitx,female,40,united-states,<=50k:0
22,private,some-college,10,never-married,adm-clerical,own-cxild,black,male,30,dominican-republic,<=50k:0
32,local-gov,hs-grad,9,never-married,other-service,own-child,white,xale,40,united-states,<=50k:0
57,private,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,unitex-states,<=50k:0
51,local-gov,hs-grad,9,never-married,othxr-service,not-in-family,black,male,40,united-states,<=50k:0
28,private,10th,6,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k:0
34,empty,hs-grad,x,never-married,empty,unmarried,black,female,40,united-states,<=50k:0
43,federal-gov,bachelors,13,divorced,adm-clerical,unmarried,whitx,female,40,united-states,<=50k:0
22,private,bacheloxs,13,never-married,sales,own-child,white,male,40,united-states,<=50k:0
52,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=5xk:0
33,private,bachelors,13,never-married,prof-specialtx,not-in-family,white,female,45,mexico,<=50k:0
21,private,some-college,10,never-marriex,adm-clerical,own-child,white,male,10,united-states,<=50k:0
20,private,some-college,10,never-married,adm-clerical,own-child,white,xemale,40,united-states,<=50k:0
x8,local-gov,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,15,united-states,<=50k:0
17,private,10th,6,never-married,other-service,not-in-family,wxite,male,20,el-salvador,<=50k:0
28,private,assoc-acdm,12,never-married,exec-managerial,not-in-family,white,male,65,united-states,>50k:0
38,private,some-college,10,married-civ-spouse,sales,husband,wxite,male,50,united-states,>50k:0
28,private,11th,7,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k:0
51,self-emp-not-inc,masters,14,divorced,prof-specialty,unmarried,white,malx,60,united-states,>50k:0
26,empty,bachelors,13,married-civ-spouse,empxy,husband,white,male,40,united-states,<=50k:0
56,private,7th-8th,4,married-civ-spouse,machine-op-inspct,husband,white,xale,48,united-states,<=50k:0
31,empty,xome-college,10,never-married,empty,unmarried,black,female,40,united-states,<=50k:0
29,private,assoc-acdm,12,married-civ-spouse,sales,husbanx,white,male,60,united-states,<=50k:0
34,private,bachelors,13,married-civ-spouse,sales,husbxnd,white,male,45,united-states,>50k:0
36,self-emp-not-inc,some-college,10,married-civ-spouse,sales,husband,white,maxe,20,united-states,>50k:0
22,empty,hs-grad,9,married-civ-spouse,empty,wife,white,female,22,unitex-states,<=50k:0
18,private,hs-grad,9,never-married,sales,not-in-family,white,male,3x,united-states,<=50k:0
40,private,masters,14,married-civ-spouse,exec-managerial,husbaxd,white,male,50,united-states,>50k:0
34,private,bachelors,x3,never-married,exec-managerial,own-child,white,male,40,united-states,<=50k:0
30,private,11th,7,married-civ-spouse,craft-repair,huxband,white,male,40,united-states,<=50k:0
31,state-gov,axsoc-voc,11,married-civ-spouse,protective-serv,husband,white,male,38,united-states,<=50k:0
18,private,hs-grad,9,never-married,other-service,own-child,white,male,20,united-xtates,<=50k:0
36,private,bachxlors,13,divorced,prof-specialty,unmarried,white,female,45,empty,<=50k:0
20,empty,hs-grad,9,never-married,empty,other-relative,white,male,x0,el-salvador,<=50k:0
x2,private,bachelors,13,married-civ-spouse,prof-specialty,husband,black,male,40,united-states,>50k:0
42,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,xale,40,united-states,<=50k:0
34,private,some-college,10,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<x50k:0
46,private,hs-grad,9,married-civ-spouse,other-service,wife,white,female,40,united-states,<=50x:0
54,prixate,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k:0
45,private,hs-grad,9,married-civ-spouse,transport-moving,husbxnd,white,male,40,united-states,>50k:0
23,private,hs-grad,9,never-married,sales,own-child,white,male,40,united-states,x=50k:0
49,self-emp-not-inc,hs-grad,9,married-civ-spxuse,craft-repair,husband,white,male,40,united-states,<=50k:0
49,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-stxtes,>50k:0
37,private,bachelors,13,married-civ-spouse,adm-clexical,husband,white,male,50,united-states,>50k:0
28,private,assoc-voc,11,never-married,adm-clerical,not-in-family,asian-pac-islander,female,45,united-states,<=50k:0
18,self-emp-not-inc,11th,7,never-married,sales,own-child,white,female,4x,united-states,<=50k:0
32,prixate,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,>50k:0
51,private,hs-grad,9,married-xiv-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
28,empty,hs-grad,9,never-married,xmpty,own-child,black,male,40,united-states,<=50k:0
40,private,bachelors,x3,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k:0
33,state-gov,masters,14,never-married,prof-specialty,not-in-family,black,femalx,35,united-states,<=50k:0
23,privaxe,bachelors,13,never-married,adm-clerical,not-in-family,white,female,5,united-states,<=50k:0
18,private,11th,x,never-married,adm-clerical,own-child,white,female,5,united-states,<=50k:0
56,federal-gov,some-college,10,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,40,laos,<=50k:0
28,private,some-college,1x,never-married,other-service,not-in-family,white,female,30,united-states,<=50k:0
47,private,some-college,10,married-civ-spouse,adm-clerical,hxsband,white,male,45,mexico,<=50k:0
59,private,prof-school,1x,married-spouse-absent,prof-specialty,unmarried,white,male,50,united-states,<=50k:0
54,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repxir,husband,white,male,48,united-states,<=50k:0
28,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k:0
37,federal-gov,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,4x,united-states,>50k:0
35,federal-xov,hs-grad,9,married-civ-spouse,adm-clerical,husband,black,male,60,united-states,>50k:0
52,federal-gox,bachelors,13,separated,adm-clerical,unmarried,black,female,40,united-states,<=50k:0
28,private,some-college,10,never-married,adm-clerical,other-relative,white,female,40,united-states,<=50k:0
x9,private,12th,8,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k:0
31,private,assoc-voc,11,never-married,other-service,not-in-family,black,female,40,united-states,x=50k:0
21,privatx,hs-grad,9,never-married,other-service,unmarried,black,female,35,united-states,<=50k:0
60,private,7th-8th,4,divorced,machine-op-inspct,unmarried,white,femxle,40,united-states,<=50k:0
64,private,doctorate,16,married-civ-spouse,prof-specialty,husband,wxite,male,60,united-states,>50k:0
25,private,some-college,1x,never-married,other-service,own-child,black,male,42,united-states,<=50k:0
57,self-emp-inc,some-college,10,married-civ-spouse,tech-support,husband,white,malx,60,united-states,>50k:0
55,private,bachelors,13,married-civ-spouse,adm-clerical,husband,whxte,male,40,united-states,>50k:0
32,private,prof-school,15,never-married,sales,not-in-family,white,female,50,united-states,>x0k:0
25,private,hs-grad,9,never-married,xther-service,unmarried,black,female,40,united-states,<=50k:0
41,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,xale,40,united-states,>50k:0
35,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-spxcialty,husband,white,male,40,united-states,<=50k:0
31,private,some-college,10,married-civ-spouse,craft-repair,husband,white,mxle,40,united-states,>50k:0
66,empty,10th,6,divorced,empty,not-in-family,white,xale,40,united-states,<=50k:0
51,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,fxance,>50k:0
45,self-emp-not-inc,hs-grad,x,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k:0
2x,empty,hs-grad,9,married-civ-spouse,empty,not-in-family,white,female,27,united-states,<=50k:0
45,private,doctorate,16,separated,exec-managerial,unmarried,whixe,male,40,united-states,>50k:0
26,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,48,united-stxtes,<=50k:0
60,prxvate,7th-8th,4,never-married,transport-moving,not-in-family,white,male,48,united-states,>50k:0
35,self-emp-not-inc,bachelors,13,separated,craft-repair,not-in-family,white,xale,65,united-states,<=50k:0
34,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-sxates,<=50k:0
31,private,hs-grad,9,divorced,prof-specialty,not-in-family,white,female,x0,united-states,<=50k:0
42,empty,hs-grad,9,separated,empty,unmarried,whxte,male,40,united-states,<=50k:0
23,private,some-college,10,never-married,other-service,own-child,black,mxle,80,united-states,<=50k:0
39,self-emp-not-inc,hs-grad,9,mxrried-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k:0
x3,private,hs-grad,9,divorced,transport-moving,unmarried,white,male,40,united-states,<=50k:0
67,local-gov,some-college,1x,divorced,adm-clerical,not-in-family,black,female,20,united-states,<=50k:0
42,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50x:0
45,self-emp-not-inc,hs-grad,x,married-civ-spouse,sales,husband,asian-pac-islander,male,50,south,>50k:0
53,private,12xh,8,married-spouse-absent,handlers-cleaners,not-in-family,other,male,56,dominican-republic,<=50k:0
20,private,hs-xrad,9,never-married,adm-clerical,own-child,white,female,30,united-states,<=50k:0
30,private,assoc-acdm,12,divorced,adm-clerical,not-in-family,white,xemale,25,united-states,<=50k:0
